"LATITUDE";"LONGITUDE";"populacao_total_media";"total_de_domicilios_media";"total_trabalhadores_media";"renda_per_capita_media";"gastos_habitacao_dom_media";"gastos_transporte_dom_media";"gastos_saude_dom_media";"gastos_educacao_dom_media";"gastos_higiene_e_cuidados_pessoais_dom_media";"gastos_alimentacao_dom_media";"gastos_telefone_fixo_dom_media";"gastos_telefone_celular_dom_media";"gastos_pacote_3play_dom_media";"gastos_comunicacao_dom_media";"gastos_recreacao_e_cultura_dom_media";"gastos_viagens_dom_media";"propensao_seguro_saude_media";"propensao_seguro_vida_media";"propensao_seguro_residencial_media"
-16.7328643798828;-49.2523956298828;967.404857039517;383.528837130473;20.9833659164577;2634.15675319578;2080.96706487186;1386.10983151251;489.516127476847;287.367806535558;263.995267272484;1145.41741140269;8.27936468753145;80.5426696004899;61.2445407505696;5.23647280868463;194.874953354349;103.16028540664;34.3738940103456;10.8627339147385;10.7784962202035
-16.7342376708984;-49.2523956298828;865.526327416425;344.553019135372;15.3312599778187;2748.96057139273;2077.7802467714;1364.44752226942;487.094750356648;281.870249460694;263.244144341259;1144.05164481171;8.32851086478421;80.3210266445866;60.5198498642186;5.18410550219247;192.343901374073;101.417942866902;34.4786223049501;10.8631218680201;10.8262435165709
-16.7314910888672;-49.2537689208984;1097.35473649318;419.163900030601;459.306320283019;3503.82467268784;2310.3255122845;1568.8245140171;565.122769178581;334.019829308012;296.379796038279;1294.48091156492;8.91621528133888;91.8712191235054;70.3131050916226;6.01347756601783;223.279112418823;120.831787961521;63.931455065152;25.5308106551705;22.362667328399
-16.7314910888672;-49.2551422119141;1129.66293751151;447.273707731231;1424.23010315669;3263.52078873856;2178.48382636797;1420.42244937809;522.841067163092;298.709510105337;278.177351552222;1218.45525753555;8.56960466610824;85.9899724537758;63.9840059346709;5.49795646033781;203.883491357646;108.772472116306;50.655526401722;18.8514532042546;17.1882618591862
-16.7438507080078;-49.2153167724609;1187.35808022637;430.664531122734;15.7722976841506;2047.29390135904;1548.62471687096;857.097363535695;339.308147258804;173.480032184512;190.941857976852;839.657555541865;6.37458419953156;58.0233859813904;39.3291668613417;3.3365919130281;127.266583685265;63.3393893938787;33.4834033681033;10.6882780823458;10.4165271899409
-16.7465972900391;-49.2990875244141;808.707057279886;292.318710342271;40902.1436349647;4959.02654391952;2772.41514160564;2199.59984340995;655.304071170886;487.769461442114;348.9144674951;1497.31769289492;8.67023456815655;107.703121235105;90.5080783455366;6.58533695242566;315.848671781501;177.365790773422;54.8994084518327;21.5227376052975;16.3344745099008
-16.7493438720703;-49.2990875244141;621.457848564195;205.14238611276;2.9578406838101;14788.5527652646;6529.55639385701;7073.83358672919;1588.22912588644;1636.24948143286;835.334767858893;3428.71935322697;11.4176184016765;256.204125224963;264.713930165216;15.8136227530356;1002.79731576561;597.296414425399;37.7000007629395;11.5999994277954;12.1999998092651
-16.7465972900391;-49.3004608154297;810.887510125352;295.020991376894;43307.5318257575;4266.50173896367;2526.46496235512;1886.77408331527;593.40704128099;413.098424889291;317.41734222949;1370.49073373426;8.47003957386261;97.8997258592597;79.2450502257652;5.97714253133904;271.604277215024;150.200752991022;55.9109430162323;22.1063154134165;16.5776319570046
-16.7479705810547;-49.3018341064453;771.632202148438;246.371063232422;2.64934229850769;16734.2212572876;6954.37545513878;7518.66453266266;1707.75673989392;1757.42217072602;884.468977975835;3653.79227450417;12.0742065581605;274.393019671409;282.016524286187;16.9266383478835;1068.1485999098;639.260595110644;37.7000007629395;11.5999994277954;12.1999998092651
-16.7699432373047;-49.3498992919922;922.359181997918;345.233847092056;587.8251890562;1744.53496996044;1227.31260541281;586.79800652607;257.730005994405;116.901082117984;148.033791818586;657.639429349055;5.14799857894079;44.9280856068345;28.1234866063993;2.32776928623624;91.5416952090385;43.3736065609739;30.4701510298119;10.2490196633253;9.44204845698015
